,filename,label,x,y,w,h
0,chicago_1039928870067124913_20150729_jpg.rf.db46e4b9bdfcd74c6467479aae0e1450.txt,8,0.24588815789473684,0.2944078947368421,0.038651315789473686,0.03700657894736842
1,chicago_1039928870067124913_20150729_jpg.rf.db46e4b9bdfcd74c6467479aae0e1450.txt,4,0.3149671052631579,0.33963815789473684,0.13733552631578946,0.09703947368421052
2,phoenix_1742299780618845489_20180324_jpg.rf.0d524d13b368700d9b242a3de86b06b0.txt,11,0.5197368421052632,0.5098684210526315,0.20723684210526316,0.22203947368421054
3,houston_1821858199469735440_20180712_jpg.rf.140c11d2ad8b84cf35c48c72ea3bb3bc.txt,0,0.6052631578947368,0.4925986842105263,0.05674342105263158,0.05674342105263158
4,houston_942999461711076166_20150317_jpg.rf.1aca7ad945dcc83f3417fe54a1aeeea0.txt,11,0.8486842105263158,0.8083881578947368,0.23766447368421054,0.2138157894736842
5,houston_1482612981547287321_20170331_jpg.rf.f4ed6d5416c0ba26f48112400868a303.txt,11,0.4917763157894737,0.6381578947368421,0.18832236842105263,0.15625
6,chicago_1787405670245852812_20180526_jpg.rf.fcdc5cc52975f91e4ce9c2066bcb1c2c.txt,8,0.40213815789473684,0.4720394736842105,0.12664473684210525,0.08634868421052631
7,houston_1549100887850784756_20170701_jpg.rf.bce715517416b62e3fbecc8cd64849df.txt,8,0.3618421052631579,0.8273026315789473,0.12006578947368421,0.054276315789473686
8,miami_1713365473385296120_20180212_jpg.rf.212ea4278e8840e4dc88332f00f4ec03.txt,8,0.6381578947368421,0.2598684210526316,0.08963815789473684,0.07648026315789473
9,miami_1713365473385296120_20180212_jpg.rf.212ea4278e8840e4dc88332f00f4ec03.txt,8,0.06990131578947369,0.11513157894736842,0.04276315789473684,0.046875
10,houston_1463597964660593932_20170305_jpg.rf.5301ecc85643d7b7ab9b307852f1ba63.txt,6,0.10361842105263158,0.5756578947368421,0.13240131578947367,0.18009868421052633
11,chicago_1448491448273082949_20170212_jpg.rf.a9bac53ec3d9536d3645dd3a2fef8baa.txt,1,0.587171052631579,0.8453947368421053,0.07976973684210527,0.07483552631578948
12,chicago_1729945935155091497_20180307_jpg.rf.f0d9483c72d18681ed34d49289bc6760.txt,11,0.36348684210526316,0.712171052631579,0.05674342105263158,0.05263157894736842
13,houston_1679285506988682408_20171227_jpg.rf.070d4bb8b9f106cffbca063fd1ca6ed6.txt,6,0.4440789473684211,0.5641447368421053,0.109375,0.11266447368421052
14,houston_1306225716895298155_20160731_jpg.rf.1c0cfe3f2f5c87dbbd68b3f5907cf96f.txt,1,0.09868421052631579,0.930921052631579,0.06332236842105263,0.06414473684210527
15,london_1889527270282295851_20181013_jpg.rf.7e41cf93081ce0fc21eee3d732cd2d82.txt,10,0.3519736842105263,0.41118421052631576,0.21875,0.12417763157894737
16,phoenix_1925043854283617489_20181201_jpg.rf.4d93874902836df3e05f5550143a2437.txt,14,0.078125,0.9358552631578947,0.07401315789473684,0.05838815789473684
17,houston_1205255321248690745_20160313_jpg.rf.e98421f7ff48d56a077ab2fb2964890b.txt,8,0.18667763157894737,0.6299342105263158,0.16200657894736842,0.10197368421052631
18,la_2017_1554800834779535428_20170709_jpg.rf.394e472e05207ca3b64bfd89cb538bcd.txt,3,0.5238486842105263,0.3824013157894737,0.11348684210526316,0.0625
19,miami_935823296724530495_20150308_jpg.rf.d1971d3b5e6c5b6726576952fc2d582b.txt,0,0.4498355263157895,0.23848684210526316,0.19407894736842105,0.12006578947368421
20,miami_1511681043056588449_20170510_jpg.rf.e83b0e39a5b0ab3bd2934c3423327d9e.txt,0,0.5337171052631579,0.7771381578947368,0.29194078947368424,0.26398026315789475
21,miami_1273400472064405838_20160615_jpg.rf.3ee1d4a95378dfd3a7f4f3119eb1cd2b.txt,5,0.6833881578947368,0.16200657894736842,0.2746710526315789,0.2911184210526316
22,la_1337185453606761041_20160911_jpg.rf.3c05523b27e75602af850ffb72d8e19b.txt,0,0.35444078947368424,0.2689144736842105,0.06414473684210527,0.060032894736842105
23,la_1337185453606761041_20160911_jpg.rf.3c05523b27e75602af850ffb72d8e19b.txt,0,0.6513157894736842,0.2878289473684211,0.07236842105263158,0.07072368421052631
24,miami_1470812246769961316_20170315_jpg.rf.7cc7c8c21a009b3fcfb2b249e2cc9c5d.txt,6,0.32401315789473684,0.4786184210526316,0.08388157894736842,0.08305921052631579
25,phoenix_1711727668122045887_20180210_jpg.rf.28931d8f751dc254613bee9f7e976645.txt,8,0.7450657894736842,0.9424342105263158,0.10526315789473684,0.05098684210526316
26,miami_1845944649358737263_20180814_jpg.rf.d65f9df1c2ef7f363b3f43d7fc5189d8.txt,0,0.3840460526315789,0.4901315789473684,0.10032894736842106,0.11924342105263158
27,miami_1484301029273380252_20170402_jpg.rf.e33b8ef09380b1a44bd34078a26d0fd3.txt,8,0.10526315789473684,0.14309210526315788,0.10608552631578948,0.06907894736842106
28,miami_1484301029273380252_20170402_jpg.rf.e33b8ef09380b1a44bd34078a26d0fd3.txt,8,0.8519736842105263,0.16365131578947367,0.11513157894736842,0.07730263157894737
29,houston_1740370520888045493_20180322_jpg.rf.b3ffc6d44a03d0043c88373cfa530609.txt,6,0.9013157894736842,0.7648026315789473,0.07894736842105263,0.060032894736842105
30,houston_1740370520888045493_20180322_jpg.rf.b3ffc6d44a03d0043c88373cfa530609.txt,6,0.6291118421052632,0.11513157894736842,0.09539473684210527,0.07894736842105263
31,houston_1740370520888045493_20180322_jpg.rf.b3ffc6d44a03d0043c88373cfa530609.txt,6,0.23190789473684212,0.5139802631578947,0.12911184210526316,0.0962171052631579
32,houston_1648868526972692000_20171115_jpg.rf.40381948bbe49d22b8810b706ac7f57d.txt,8,0.7220394736842105,0.7064144736842105,0.08881578947368421,0.06825657894736842
33,cleveland_1503874432702251061_20170429_jpg.rf.0dffc0fec842582c7906213c10df6be1.txt,7,0.8470394736842105,0.07401315789473684,0.10608552631578948,0.12006578947368421
34,la_2017_1582765993539933240_20170816_jpg.rf.545c71a0f3bb3e6ccb1931f1b4ac4a29.txt,8,0.34210526315789475,0.45476973684210525,0.2590460526315789,0.14473684210526316
35,chicago_1789685105885150944_20180529_jpg.rf.94942386c01f98bc8ac3d02ee8f193fe.txt,8,0.8445723684210527,0.7458881578947368,0.19161184210526316,0.15625
36,chicago_1532121050602495305_20170607_jpg.rf.069290c87d7cecfd5bf4912877a7f2ab.txt,6,0.25411184210526316,0.8199013157894737,0.13486842105263158,0.1513157894736842
37,london_1823412632422748383_20180714_jpg.rf.76ae7b29f205640b5e14f368069473c0.txt,2,0.3651315789473684,0.9325657894736842,0.14720394736842105,0.1069078947368421
38,london_1823412632422748383_20180714_jpg.rf.76ae7b29f205640b5e14f368069473c0.txt,2,0.2935855263157895,0.5271381578947368,0.12088815789473684,0.10855263157894737
39,chicago_1250173067610545539_20160514_jpg.rf.b64a06ae610841efcf791c2b7563a02b.txt,0,0.6677631578947368,0.9424342105263158,0.11019736842105263,0.10444078947368421
40,houston_1802380798307284872_20180615_jpg.rf.bcd6a30107337cba9bc512e29166ccf3.txt,1,0.0912828947368421,0.850328947368421,0.08305921052631579,0.14144736842105263
41,charlotte_1325665468660574507_20160826_jpg.rf.ff4cc7c7963ceacb60017afbdc79fc9a.txt,7,0.1299342105263158,0.9449013157894737,0.07483552631578948,0.08141447368421052
42,phoenix_1711399340361936192_20180210_jpg.rf.a99c3167372adf55cb9c9cd573786172.txt,0,0.3848684210526316,0.4251644736842105,0.15460526315789475,0.13404605263157895
43,miami_1834632608778000099_20180730_jpg.rf.0737f46f044eb4b8833570c039ec3bc5.txt,5,0.4753289473684211,0.20065789473684212,0.24424342105263158,0.15542763157894737
44,charlotte_1453869606732300221_20170219_jpg.rf.a980c35189865675f1c68c9c187c4f40.txt,9,0.8873355263157895,0.4745065789473684,0.15213815789473684,0.15296052631578946
45,london_1849016486682963584_20180819_jpg.rf.23f20bc811faf8bf9f1dc5d13d8a616a.txt,0,0.234375,0.9539473684210527,0.08963815789473684,0.08717105263157894
46,chicago_1093462449533583355_20151011_jpg.rf.03f11775d266a7899f9bb57758855a69.txt,14,0.17351973684210525,0.9004934210526315,0.0625,0.05756578947368421
47,houston_1451675278798733249_20170216_jpg.rf.776331a73d52c2a1f677a231921f4ce5.txt,11,0.40131578947368424,0.44243421052631576,0.41036184210526316,0.41118421052631576
48,charlotte_1789434016827679936_20180528_jpg.rf.f88528e71a5221d56002ec227c23668d.txt,8,0.509046052631579,0.16858552631578946,0.046052631578947366,0.03618421052631579
49,charlotte_1789434016827679936_20180528_jpg.rf.f88528e71a5221d56002ec227c23668d.txt,8,0.5230263157894737,0.05592105263157895,0.09292763157894737,0.078125
50,charlotte_1458717771487435389_20170226_jpg.rf.d878f3294f754c28ccca9584c095430b.txt,6,0.49588815789473684,0.6546052631578947,0.11924342105263158,0.10279605263157894
51,chicago_1355347160954438525_20161006_jpg.rf.64af11dbcca5ab9859b9003b23cdcd17.txt,2,0.678453947368421,0.8791118421052632,0.11348684210526316,0.07976973684210527
52,houston_1400027586255755183_20161207_jpg.rf.1f87fc6f1a71ee4a603a28c4c37ac7bd.txt,0,0.40460526315789475,0.6677631578947368,0.08799342105263158,0.06332236842105263
53,la_1365645388136202528_20161021_jpg.rf.1e59cff4bcbb1e1b5fc25805965c67f1.txt,11,0.8741776315789473,0.5962171052631579,0.25,0.19901315789473684
54,charlotte_1607026534223493414_20170919_jpg.rf.3faa34b02aeace5da915c682bdf13c14.txt,9,0.6365131578947368,0.3338815789473684,0.08717105263157894,0.044407894736842105
55,charlotte_1607026534223493414_20170919_jpg.rf.3faa34b02aeace5da915c682bdf13c14.txt,7,0.4597039473684211,0.35444078947368424,0.024671052631578948,0.029605263157894735
56,miami_1944701684866854718_20181229_jpg.rf.e053f4f6dfcb600d04e874d53b5d48ab.txt,8,0.3001644736842105,0.3626644736842105,0.14391447368421054,0.05592105263157895
57,chicago_1385803277299557629_20161117_jpg.rf.6dbca6aa49a64a342d7b9168483e62b0.txt,8,0.2080592105263158,0.8519736842105263,0.05263157894736842,0.04523026315789474
58,chicago_1385803277299557629_20161117_jpg.rf.6dbca6aa49a64a342d7b9168483e62b0.txt,8,0.3667763157894737,0.19078947368421054,0.02138157894736842,0.03289473684210526
59,miami_1774975375563271466_20180508_jpg.rf.168a27b18c3db73ba6f196c947427294.txt,0,0.7508223684210527,0.9407894736842105,0.11595394736842106,0.11266447368421052
60,cleveland_1278264772799804319_20160622_jpg.rf.96a2fccb34954d1b5f364cc62283f078.txt,0,0.07483552631578948,0.9292763157894737,0.078125,0.06743421052631579
61,phoenix_1944652661647226338_20181228_jpg.rf.a5c3120af2eb8f0dd3873ce4a01cd900.txt,0,0.7220394736842105,0.790296052631579,0.10279605263157894,0.08881578947368421
62,cleveland_1624049655322380222_20171012_jpg.rf.b92af20ecba0d9d9a23fe447579fd0d6.txt,6,0.4144736842105263,0.787828947368421,0.0962171052631579,0.0962171052631579
